ID	NCBI_GENE_ID	ENSEMBL_ID	OFFICIAL_SYMBOL	OFFICIAL_NAME
12766	575	ENSG00000181790	ADGRB1	adhesion G protein-coupled receptor B1
12774	576	ENSG00000121753	ADGRB2	adhesion G protein-coupled receptor B2
12793	577	ENSG00000135298	ADGRB3	adhesion G protein-coupled receptor B3
12810	578	ENSG00000030110	BAK1	BCL2 antagonist/killer 1
12845	579	ENSG00000109705	NKX3-2	NK3 homeobox 2
12860	580	ENSG00000138376	BARD1	BRCA1 associated RING domain 1
12873	581	ENSG00000087088	BAX	BCL2 associated X, apoptosis regulator
12926	582	ENSG00000174483	BBS1	Bardet-Biedl syndrome 1
12948	583	ENSG00000125124	BBS2	Bardet-Biedl syndrome 2
12966	585	ENSG00000140463	BBS4	Bardet-Biedl syndrome 4
12985	586	ENSG00000060982	BCAT1	branched chain amino acid transaminase 1
13007	587	ENSG00000105552	BCAT2	branched chain amino acid transaminase 2
13056	590	ENSG00000114200	BCHE	butyrylcholinesterase
13073	593	ENSG00000248098	BCKDHA	branched chain keto acid dehydrogenase E1 subunit alpha
13123	594	ENSG00000083123	BCKDHB	branched chain keto acid dehydrogenase E1 subunit beta
13155	595	ENSG00000110092	CCND1	cyclin D1
13195	596	ENSG00000171791	BCL2	BCL2 apoptosis regulator
13218	597	ENSG00000140379	BCL2A1	BCL2 related protein A1
13244	598	ENSG00000171552	BCL2L1	BCL2 like 1
13283	599	ENSG00000129473	BCL2L2	BCL2 like 2
13304	602	ENSG00000069399	BCL3	BCL3 transcription coactivator
13314	604	ENSG00000113916	BCL6	BCL6 transcription repressor
13330	605	ENSG00000110987	BCL7A	BAF chromatin remodeling complex subunit BCL7A
13344	607	ENSG00000116128	BCL9	BCL9 transcription coactivator
13354	608	ENSG00000048462	TNFRSF17	TNF receptor superfamily member 17
13372	610	ENSG00000099822	HCN2	hyperpolarization activated cyclic nucleotide gated potassium and sodium channel 2
13389	611	ENSG00000128617	OPN1SW	opsin 1, short wave sensitive
13402	613	ENSG00000186716	BCR	BCR activator of RhoGEF and GTPase
13465	617	ENSG00000074582	BCS1L	BCS1 homolog, ubiquinol-cytochrome c reductase complex chaperone
13495	618	ENSG00000236824	BCYRN1	brain cytoplasmic RNA 1
13499	622	ENSG00000161267	BDH1	3-hydroxybutyrate dehydrogenase 1
13527	623	ENSG00000100739	BDKRB1	bradykinin receptor B1
13546	624	ENSG00000168398	BDKRB2	bradykinin receptor B2
13572	627	ENSG00000176697	BDNF	brain derived neurotrophic factor
13645	629	ENSG00000243649	CFB	complement factor B
13694	631	ENSG00000125864	BFSP1	beaded filament structural protein 1
13713	632	ENSG00000242252	BGLAP	bone gamma-carboxyglutamate protein
13734	633	ENSG00000182492	BGN	biglycan
13763	634	ENSG00000079385	CEACAM1	CEA cell adhesion molecule 1
13824	635	ENSG00000145692	BHMT	betaine--homocysteine S-methyltransferase
13836	636	ENSG00000151746	BICD1	BICD cargo adaptor 1
13850	637	ENSG00000015475	BID	BH3 interacting domain death agonist
13890	638	ENSG00000100290	BIK	BCL2 interacting killer
13915	639	ENSG00000057657	PRDM1	PR/SET domain 1
13944	640	ENSG00000136573	BLK	BLK proto-oncogene, Src family tyrosine kinase
13964	641	ENSG00000197299	BLM	BLM RecQ like helicase
13986	642	ENSG00000108578	BLMH	bleomycin hydrolase
14001	643	ENSG00000160683	CXCR5	C-X-C motif chemokine receptor 5
14013	644	ENSG00000106605	BLVRA	biliverdin reductase A
14030	645	ENSG00000090013	BLVRB	biliverdin reductase B
14042	646	ENSG00000169594	BNC1	basonuclin zinc finger protein 1
14053	648	ENSG00000168283	BMI1	BMI1 proto-oncogene, polycomb ring finger
14081	649	ENSG00000168487	BMP1	bone morphogenetic protein 1
14121	650	ENSG00000125845	BMP2	bone morphogenetic protein 2
14131	651	ENSG00000152785	BMP3	bone morphogenetic protein 3
14146	652	ENSG00000125378	BMP4	bone morphogenetic protein 4
14169	653	ENSG00000112175	BMP5	bone morphogenetic protein 5
14179	654	ENSG00000153162	BMP6	bone morphogenetic protein 6
14202	655	ENSG00000101144	BMP7	bone morphogenetic protein 7
14228	656	ENSG00000116985	BMP8B	bone morphogenetic protein 8b
14240	657	ENSG00000107779	BMPR1A	bone morphogenetic protein receptor type 1A
14251	658	ENSG00000138696	BMPR1B	bone morphogenetic protein receptor type 1B
14265	659	ENSG00000204217	BMPR2	bone morphogenetic protein receptor type 2
14299	660	ENSG00000102010	BMX	BMX non-receptor tyrosine kinase
14315	661	ENSG00000168495	POLR3D	RNA polymerase III subunit D
14346	662	ENSG00000113734	BNIP1	BCL2 interacting protein 1
14373	663	ENSG00000140299	BNIP2	BCL2 interacting protein 2
14385	664	ENSG00000176171	BNIP3	BCL2 interacting protein 3
14409	665	ENSG00000104765	BNIP3L	BCL2 interacting protein 3 like
14451	666	ENSG00000176720	BOK	BCL2 family apoptosis regulator BOK
14476	667	ENSG00000151914	DST	dystonin
14574	668	ENSG00000183770	FOXL2	forkhead box L2
14598	669	ENSG00000172331	BPGM	bisphosphoglycerate mutase
14637	670	ENSG00000137274	BPHL	biphenyl hydrolase like
14654	671	ENSG00000101425	BPI	bactericidal permeability increasing protein
14676	672	ENSG00000012048	BRCA1	BRCA1 DNA repair associated
14810	673	ENSG00000157764	BRAF	B-Raf proto-oncogene, serine/threonine kinase
14835	675	ENSG00000139618	BRCA2	BRCA2 DNA repair associated
14888	676	ENSG00000137948	BRDT	bromodomain testis associated
14918	677	ENSG00000185650	ZFP36L1	ZFP36 ring finger protein like 1
14932	678	ENSG00000152518	ZFP36L2	ZFP36 ring finger protein like 2
14949	680	ENSG00000102239	BRS3	bombesin receptor subtype 3
14961	682	ENSG00000172270	BSG	basigin (Ok blood group)
15027	683	ENSG00000109743	BST1	bone marrow stromal cell antigen 1
15041	684	ENSG00000130303	BST2	bone marrow stromal cell antigen 2
15054	685	ENSG00000174808	BTC	betacellulin
15064	686	ENSG00000169814	BTD	biotinidase
15076	687	ENSG00000119138	KLF9	KLF transcription factor 9
15095	688	ENSG00000102554	KLF5	KLF transcription factor 5
15120	689	ENSG00000145741	BTF3	basic transcription factor 3
15163	690		BTF3P11	basic transcription factor 3 pseudogene 11
15172	694	ENSG00000133639	BTG1	BTG anti-proliferation factor 1
15210	695	ENSG00000010671	BTK	Bruton tyrosine kinase
15296	696	ENSG00000124557	BTN1A1	butyrophilin subfamily 1 member A1
15315	699	ENSG00000169679	BUB1	BUB1 mitotic checkpoint serine/threonine kinase
15342	701	ENSG00000156970	BUB1B	BUB1 mitotic checkpoint serine/threonine kinase B
15367	705	ENSG00000112578	BYSL	bystin like
15391	706	ENSG00000100300	TSPO	translocator protein
15437	708	ENSG00000108561	C1QBP	complement C1q binding protein
15476	710	ENSG00000149131	SERPING1	serpin family G member 1
15545	711	ENSG00000281708	ERC2-IT1	ERC2 intronic transcript 1
15556	712	ENSG00000173372	C1QA	complement C1q A chain
15579	713	ENSG00000173369	C1QB	complement C1q B chain
15598	714	ENSG00000159189	C1QC	complement C1q C chain
15620	715	ENSG00000159403	C1R	complement C1r
15640	716	ENSG00000182326	C1S	complement C1s
15664	717	ENSG00000166278	C2	complement C2
15719	718	ENSG00000125730	C3	complement C3
15737	719	ENSG00000171860	C3AR1	complement C3a receptor 1
15760	720	ENSG00000244731	C4A	complement C4A (Rodgers blood group)
15883	721	ENSG00000224389	C4B	complement C4B (Chido blood group)
15942	722	ENSG00000123838	C4BPA	complement component 4 binding protein alpha
15962	725	ENSG00000123843	C4BPB	complement component 4 binding protein beta
15992	726	ENSG00000149260	CAPN5	calpain 5
16014	727	ENSG00000106804	C5	complement C5
16037	728	ENSG00000197405	C5AR1	complement C5a receptor 1
16055	729	ENSG00000039537	C6	complement C6
16071	730	ENSG00000112936	C7	complement C7
16088	731	ENSG00000157131	C8A	complement C8 alpha chain
16098	732	ENSG00000021852	C8B	complement C8 beta chain
16110	733	ENSG00000176919	C8G	complement C8 gamma chain
16126	734	ENSG00000164823	OSGIN2	oxidative stress induced growth inhibitor family member 2
16135	735	ENSG00000113600	C9	complement C9
16149	738	ENSG00000149823	VPS51	VPS51 subunit of GARP complex
16176	740	ENSG00000149792	MRPL49	mitochondrial ribosomal protein L49
16197	741	ENSG00000174276	ZNHIT2	zinc finger HIT-type containing 2
16219	744	ENSG00000066382	MPPED2	metallophosphoesterase domain containing 2
16230	745	ENSG00000124920	MYRF	myelin regulatory factor
16249	746	ENSG00000134825	TMEM258	transmembrane protein 258
16262	747	ENSG00000134780	DAGLA	diacylglycerol lipase alpha
16272	750	ENSG00000221819	GAS8-AS1	GAS8 antisense RNA 1
16285	752	ENSG00000184922	FMNL1	formin like 1
16315	753	ENSG00000168675	LDLRAD4	low density lipoprotein receptor class A domain containing 4
16350	754	ENSG00000183255	PTTG1IP	PTTG1 interacting protein
16378	755	ENSG00000160226	CFAP410	cilia and flagella associated protein 410
16396	757	ENSG00000142188	TMEM50B	transmembrane protein 50B
16417	758	ENSG00000186732	MPPED1	metallophosphoesterase domain containing 1
16437	759	ENSG00000133742	CA1	carbonic anhydrase 1
16448	760	ENSG00000104267	CA2	carbonic anhydrase 2
16479	761	ENSG00000164879	CA3	carbonic anhydrase 3
16488	762	ENSG00000167434	CA4	carbonic anhydrase 4
16505	763	ENSG00000174990	CA5A	carbonic anhydrase 5A
16513	765	ENSG00000131686	CA6	carbonic anhydrase 6
16534	766	ENSG00000168748	CA7	carbonic anhydrase 7
16552	767	ENSG00000178538	CA8	carbonic anhydrase 8
16571	768	ENSG00000107159	CA9	carbonic anhydrase 9
16589	770	ENSG00000063180	CA11	carbonic anhydrase 11
16609	771	ENSG00000074410	CA12	carbonic anhydrase 12
16641	773	ENSG00000141837	CACNA1A	calcium voltage-gated channel subunit alpha1 A
16683	774	ENSG00000148408	CACNA1B	calcium voltage-gated channel subunit alpha1 B
16732	775	ENSG00000151067	CACNA1C	calcium voltage-gated channel subunit alpha1 C
16814	776	ENSG00000157388	CACNA1D	calcium voltage-gated channel subunit alpha1 D
16829	777	ENSG00000198216	CACNA1E	calcium voltage-gated channel subunit alpha1 E
16872	778	ENSG00000102001	CACNA1F	calcium voltage-gated channel subunit alpha1 F
16887	779	ENSG00000081248	CACNA1S	calcium voltage-gated channel subunit alpha1 S
16908	780	ENSG00000204580	DDR1	discoidin domain receptor tyrosine kinase 1
16964	781	ENSG00000153956	CACNA2D1	calcium voltage-gated channel auxiliary subunit alpha2delta 1
16993	782	ENSG00000067191	CACNB1	calcium voltage-gated channel auxiliary subunit beta 1
17034	783	ENSG00000165995	CACNB2	calcium voltage-gated channel auxiliary subunit beta 2
17133	784	ENSG00000167535	CACNB3	calcium voltage-gated channel auxiliary subunit beta 3
17150	785	ENSG00000182389	CACNB4	calcium voltage-gated channel auxiliary subunit beta 4
17180	786	ENSG00000108878	CACNG1	calcium voltage-gated channel auxiliary subunit gamma 1
17195	788	ENSG00000178537	SLC25A20	solute carrier family 25 member 20
17211	790	ENSG00000084774	CAD	carbamoyl-phosphate synthetase 2, aspartate transcarbamylase, and dihydroorotase
17231	793	ENSG00000104327	CALB1	calbindin 1
17249	794	ENSG00000172137	CALB2	calbindin 2
17268	795	ENSG00000169906	S100G	S100 calcium binding protein G
17283	796	ENSG00000110680	CALCA	calcitonin related polypeptide alpha
17329	797	ENSG00000175868	CALCB	calcitonin related polypeptide beta
17346	799	ENSG00000004948	CALCR	calcitonin receptor
17379	800	ENSG00000122786	CALD1	caldesmon 1
17439	801	ENSG00000198668	CALM1	calmodulin 1
17477	805	ENSG00000143933	CALM2	calmodulin 2
17541	808	ENSG00000160014	CALM3	calmodulin 3
17561	810	ENSG00000178363	CALML3	calmodulin like 3
17573	811	ENSG00000179218	CALR	calreticulin
17611	813	ENSG00000128595	CALU	calumenin
17640	814	ENSG00000152495	CAMK4	calcium/calmodulin dependent protein kinase IV
17661	815	ENSG00000070808	CAMK2A	calcium/calmodulin dependent protein kinase II alpha
17681	816	ENSG00000058404	CAMK2B	calcium/calmodulin dependent protein kinase II beta
17748	817	ENSG00000145349	CAMK2D	calcium/calmodulin dependent protein kinase II delta
17784	818	ENSG00000148660	CAMK2G	calcium/calmodulin dependent protein kinase II gamma
17853	819	ENSG00000164615	CAMLG	calcium modulating ligand
17868	820	ENSG00000164047	CAMP	cathelicidin antimicrobial peptide
17890	821	ENSG00000127022	CANX	calnexin
17917	822	ENSG00000042493	CAPG	capping actin protein, gelsolin like
17941	823	ENSG00000014216	CAPN1	calpain 1
17961	824	ENSG00000162909	CAPN2	calpain 2
17981	825	ENSG00000092529	CAPN3	calpain 3
18041	826	ENSG00000126247	CAPNS1	calpain small subunit 1
18090	827	ENSG00000077274	CAPN6	calpain 6
18105	828	ENSG00000105519	CAPS	calcyphosine
18132	829	ENSG00000116489	CAPZA1	capping actin protein of muscle Z-line subunit alpha 1
18156	830	ENSG00000198898	CAPZA2	capping actin protein of muscle Z-line subunit alpha 2
18188	831	ENSG00000153113	CAST	calpastatin
18270	832	ENSG00000077549	CAPZB	capping actin protein of muscle Z-line subunit beta
18342	833	ENSG00000110619	CARS1	cysteinyl-tRNA synthetase 1
18382	834	ENSG00000137752	CASP1	caspase 1
18423	835	ENSG00000106144	CASP2	caspase 2
18459	836	ENSG00000164305	CASP3	caspase 3
18484	837	ENSG00000196954	CASP4	caspase 4
18527	838	ENSG00000137757	CASP5	caspase 5
18553	839	ENSG00000138794	CASP6	caspase 6
18571	840	ENSG00000165806	CASP7	caspase 7
18615	841	ENSG00000064012	CASP8	caspase 8
18674	842	ENSG00000132906	CASP9	caspase 9
18719	843	ENSG00000003400	CASP10	caspase 10
18752	844	ENSG00000143318	CASQ1	calsequestrin 1
18766	845	ENSG00000118729	CASQ2	calsequestrin 2
18781	846	ENSG00000036828	CASR	calcium sensing receptor
18816	847	ENSG00000121691	CAT	catalase
18847	856		CATR1	CATR tumorigenicity conversion 1
18850	857	ENSG00000105974	CAV1	caveolin 1
18879	858	ENSG00000105971	CAV2	caveolin 2
18911	859	ENSG00000182533	CAV3	caveolin 3
18935	860	ENSG00000124813	RUNX2	RUNX family transcription factor 2
18972	861	ENSG00000159216	RUNX1	RUNX family transcription factor 1
19025	862	ENSG00000079102	RUNX1T1	RUNX1 partner transcriptional co-repressor 1
19069	863	ENSG00000129993	CBFA2T3	CBFA2/RUNX1 partner transcriptional co-repressor 3
19101	864	ENSG00000020633	RUNX3	RUNX family transcription factor 3
19128	865	ENSG00000067955	CBFB	core-binding factor subunit beta
19146	866	ENSG00000170099	SERPINA6	serpin family A member 6
19160	867	ENSG00000110395	CBL	Cbl proto-oncogene
19173	868	ENSG00000114423	CBLB	Cbl proto-oncogene B
19204	869	ENSG00000102924	CBLN1	cerebellin 1 precursor
19215	871	ENSG00000149257	SERPINH1	serpin family H member 1
19268	873	ENSG00000159228	CBR1	carbonyl reductase 1
19295	874	ENSG00000159231	CBR3	carbonyl reductase 3
19320	875	ENSG00000160200	CBS	cystathionine beta-synthase
19354	881	ENSG00000185972	CCIN	calicin
19368	883	ENSG00000171097	KYAT1	kynurenine aminotransferase 1
19400	885	ENSG00000187094	CCK	cholecystokinin
19419	886	ENSG00000163394	CCKAR	cholecystokinin A receptor
19433	887	ENSG00000110148	CCKBR	cholecystokinin B receptor
19473	889	ENSG00000001631	KRIT1	KRIT1 ankyrin repeat containing
19519	890	ENSG00000145386	CCNA2	cyclin A2
19539	891	ENSG00000134057	CCNB1	cyclin B1
19589	892	ENSG00000112237	CCNC	cyclin C
19619	894	ENSG00000118971	CCND2	cyclin D2
19644	896	ENSG00000112576	CCND3	cyclin D3
19679	898	ENSG00000105173	CCNE1	cyclin E1
19699	899	ENSG00000162063	CCNF	cyclin F
19712	900	ENSG00000113328	CCNG1	cyclin G1
19743	901	ENSG00000138764	CCNG2	cyclin G2
19765	902	ENSG00000134480	CCNH	cyclin H
19792	904	ENSG00000129315	CCNT1	cyclin T1
19802	905	ENSG00000082258	CCNT2	cyclin T2
19819	908	ENSG00000146731	CCT6A	chaperonin containing TCP1 subunit 6A
19853	909	ENSG00000158477	CD1A	CD1a molecule
19875	910	ENSG00000158485	CD1B	CD1b molecule
19898	911	ENSG00000158481	CD1C	CD1c molecule
19921	912	ENSG00000158473	CD1D	CD1d molecule
19938	913	ENSG00000158488	CD1E	CD1e molecule
20033	914	ENSG00000116824	CD2	CD2 molecule
20055	915	ENSG00000167286	CD3D	CD3 delta subunit of T-cell receptor complex
20071	916	ENSG00000198851	CD3E	CD3 epsilon subunit of T-cell receptor complex
20085	917	ENSG00000160654	CD3G	CD3 gamma subunit of T-cell receptor complex
20100	919	ENSG00000198821	CD247	CD247 molecule
20134	920	ENSG00000010610	CD4	CD4 molecule
20161	921	ENSG00000110448	CD5	CD5 molecule
20174	922	ENSG00000073754	CD5L	CD5 molecule like
20188	923	ENSG00000013725	CD6	CD6 molecule
20221	924	ENSG00000173762	CD7	CD7 molecule
20251	925	ENSG00000153563	CD8A	CD8 subunit alpha
20279	926	ENSG00000172116	CD8B	CD8 subunit beta
20333	927	ENSG00000254126	CD8B2	CD8B family member 2
20334	928	ENSG00000010278	CD9	CD9 molecule
20367	929	ENSG00000170458	CD14	CD14 molecule
20414	930	ENSG00000177455	CD19	CD19 molecule
20436	931	ENSG00000156738	MS4A1	membrane spanning 4-domains A1
20456	932	ENSG00000149516	MS4A3	membrane spanning 4-domains A3
20476	933	ENSG00000012124	CD22	CD22 molecule
20531	938		CD24P4	CD24 molecule pseudogene 4
20532	939	ENSG00000139193	CD27	CD27 molecule
20543	940	ENSG00000178562	CD28	CD28 molecule
20569	941	ENSG00000121594	CD80	CD80 molecule
20589	942	ENSG00000114013	CD86	CD86 molecule
20607	943	ENSG00000120949	TNFRSF8	TNF receptor superfamily member 8
20631	944	ENSG00000106952	TNFSF8	TNF superfamily member 8
20645	945	ENSG00000105383	CD33	CD33 molecule
20665	946	ENSG00000105492	SIGLEC6	sialic acid binding Ig like lectin 6
20686	947	ENSG00000174059	CD34	CD34 molecule
20726	948	ENSG00000135218	CD36	CD36 molecule
20793	949	ENSG00000073060	SCARB1	scavenger receptor class B member 1
20826	950	ENSG00000138760	SCARB2	scavenger receptor class B member 2
20851	951	ENSG00000104894	CD37	CD37 molecule
20879	952	ENSG00000004468	CD38	CD38 molecule
20897	953	ENSG00000138185	ENTPD1	ectonucleoside triphosphate diphosphohydrolase 1
20922	954	ENSG00000054179	ENTPD2	ectonucleoside triphosphate diphosphohydrolase 2
20943	955	ENSG00000197586	ENTPD6	ectonucleoside triphosphate diphosphohydrolase 6
20975	956	ENSG00000168032	ENTPD3	ectonucleoside triphosphate diphosphohydrolase 3
20986	957	ENSG00000187097	ENTPD5	ectonucleoside triphosphate diphosphohydrolase 5 (inactive)
20998	958	ENSG00000101017	CD40	CD40 molecule
21040	959	ENSG00000102245	CD40LG	CD40 ligand
21064	960	ENSG00000026508	CD44	CD44 molecule (Indian blood group)
21165	961	ENSG00000196776	CD47	CD47 molecule
21206	962	ENSG00000117091	CD48	CD48 molecule
21231	963	ENSG00000143119	CD53	CD53 molecule
21256	965	ENSG00000116815	CD58	CD58 molecule
21291	966	ENSG00000085063	CD59	CD59 molecule (CD59 blood group)
21388	967	ENSG00000135404	CD63	CD63 molecule
21441	968	ENSG00000129226	CD68	CD68 molecule
21468	969	ENSG00000110848	CD69	CD69 molecule
21485	970	ENSG00000125726	CD70	CD70 molecule
21499	971	ENSG00000137101	CD72	CD72 molecule
21533	972	ENSG00000019582	CD74	CD74 molecule
21581	973	ENSG00000105369	CD79A	CD79a molecule
21618	974	ENSG00000007312	CD79B	CD79b molecule
21656	975	ENSG00000110651	CD81	CD81 molecule
21697	976	ENSG00000123146	ADGRE5	adhesion G protein-coupled receptor E5
21722	977	ENSG00000177697	CD151	CD151 molecule (Raph blood group)
21761	978	ENSG00000158825	CDA	cytidine deaminase
21782	983	ENSG00000170312	CDK1	cyclin dependent kinase 1
21805	984	ENSG00000248333	CDK11B	cyclin dependent kinase 11B
21943	987	ENSG00000198589	LRBA	LPS responsive beige-like anchor protein
21978	988	ENSG00000096401	CDC5L	cell division cycle 5 like
22000	989	ENSG00000122545	SEPTIN7	septin 7
22048	990	ENSG00000094804	CDC6	cell division cycle 6
22066	991	ENSG00000117399	CDC20	cell division cycle 20
22121	993	ENSG00000164045	CDC25A	cell division cycle 25A
22142	994	ENSG00000101224	CDC25B	cell division cycle 25B
22187	995	ENSG00000158402	CDC25C	cell division cycle 25C
22216	996	ENSG00000004897	CDC27	cell division cycle 27
22231	997	ENSG00000099804	CDC34	cell division cycle 34, ubiqiutin conjugating enzyme
22254	998	ENSG00000070831	CDC42	cell division cycle 42
22302	999	ENSG00000039068	CDH1	cadherin 1
22329	1000	ENSG00000170558	CDH2	cadherin 2
22350	1001	ENSG00000062038	CDH3	cadherin 3
22368	1002	ENSG00000179242	CDH4	cadherin 4
22395	1003	ENSG00000179776	CDH5	cadherin 5
22421	1004	ENSG00000113361	CDH6	cadherin 6
22430	1005	ENSG00000081138	CDH7	cadherin 7
22443	1006	ENSG00000150394	CDH8	cadherin 8
22455	1007	ENSG00000113100	CDH9	cadherin 9
22468	1008	ENSG00000040731	CDH10	cadherin 10
22475	1009	ENSG00000140937	CDH11	cadherin 11
22493	1010	ENSG00000154162	CDH12	cadherin 12
22505	1011	ENSG00000249230	CDH12P2	cadherin 12 pseudogene 2
22507	1012	ENSG00000140945	CDH13	cadherin 13
22527	1013	ENSG00000129910	CDH15	cadherin 15
22537	1014	ENSG00000166589	CDH16	cadherin 16
22553	1015	ENSG00000079112	CDH17	cadherin 17
22569	1016	ENSG00000145526	CDH18	cadherin 18
22580	1017	ENSG00000123374	CDK2	cyclin dependent kinase 2
22602	1018	ENSG00000250506	CDK3	cyclin dependent kinase 3
22611	1019	ENSG00000135446	CDK4	cyclin dependent kinase 4
22652	1020	ENSG00000164885	CDK5	cyclin dependent kinase 5
22673	1021	ENSG00000105810	CDK6	cyclin dependent kinase 6
22705	1022	ENSG00000134058	CDK7	cyclin dependent kinase 7
